"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","MEX3C (interacts with) TRGV8","false","interacts with","MEX3C (interacts with) TRGV8",,"0.562650418017937"
"undirected",,"interacts with","KLHDC3 (interacts with) PRKCB","false","interacts with","KLHDC3 (interacts with) PRKCB",,"0.513863368726889"
"undirected",,"interacts with","BSG (interacts with) NDUFB7","false","interacts with","BSG (interacts with) NDUFB7",,"0.503188855558231"
"undirected",,"interacts with","CMC1 (interacts with) MAN1A1","false","interacts with","CMC1 (interacts with) MAN1A1",,"0.556039694233996"
"undirected",,"interacts with","MAP2K2 (interacts with) PPP1CA","false","interacts with","MAP2K2 (interacts with) PPP1CA",,"0.522323641874437"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) TMUB2","false","interacts with","MRPL20-AS1 (interacts with) TMUB2",,"0.540325765495283"
"undirected",,"interacts with","C9orf78 (interacts with) RHBDD2","false","interacts with","C9orf78 (interacts with) RHBDD2",,"0.500533093421758"
"undirected",,"interacts with","ING4 (interacts with) PLEKHG3","false","interacts with","ING4 (interacts with) PLEKHG3",,"0.511098871390155"
"undirected",,"interacts with","KAT5 (interacts with) TADA3","false","interacts with","KAT5 (interacts with) TADA3",,"0.540325109586941"
"undirected",,"interacts with","EMC10 (interacts with) MEX3C","false","interacts with","EMC10 (interacts with) MEX3C",,"0.537079131757018"
"undirected",,"interacts with","SMAD2 (interacts with) SPG21","false","interacts with","SMAD2 (interacts with) SPG21",,"0.516681993835215"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) ESRP2","false","interacts with","CDKN2AIPNL (interacts with) ESRP2",,"0.556029466574653"
"undirected",,"interacts with","MAD2L2 (interacts with) PPP1CC","false","interacts with","MAD2L2 (interacts with) PPP1CC",,"0.531109050454859"
"undirected",,"interacts with","MAP2K2 (interacts with) UBE2E3","false","interacts with","MAP2K2 (interacts with) UBE2E3",,"0.503178526492272"
"undirected",,"interacts with","ARMCX6 (interacts with) TECR","false","interacts with","ARMCX6 (interacts with) TECR",,"0.500526668089465"
"undirected",,"interacts with","KIR3DX1 (interacts with) WSB2","false","interacts with","KIR3DX1 (interacts with) WSB2",,"0.556023981085323"
"undirected",,"interacts with","ARPC5L (interacts with) COMMD7","false","interacts with","ARPC5L (interacts with) COMMD7",,"0.522314200279319"
"undirected",,"interacts with","ESRP2 (interacts with) LPAR6","false","interacts with","ESRP2 (interacts with) LPAR6",,"0.547250032362654"
"undirected",,"interacts with","TCF7 (interacts with) TECR","false","interacts with","TCF7 (interacts with) TECR",,"0.54364432426206"
"undirected",,"interacts with","EML2-AS1 (interacts with) MOV10","false","interacts with","EML2-AS1 (interacts with) MOV10",,"0.556011062761071"
"undirected",,"interacts with","PPP1CA (interacts with) PSMB7","false","interacts with","PPP1CA (interacts with) PSMB7",,"0.562604433033796"
"undirected",,"interacts with","PRR5L (interacts with) RGS3","false","interacts with","PRR5L (interacts with) RGS3",,"0.534114253604933"
"undirected",,"interacts with","EMC10 (interacts with) PRR5L","false","interacts with","EMC10 (interacts with) PRR5L",,"0.508455003179031"
"undirected",,"interacts with","FAM214B (interacts with) KIR3DX1","false","interacts with","FAM214B (interacts with) KIR3DX1",,"0.511091275542204"
"undirected",,"interacts with","COPS9 (interacts with) SLAMF7","false","interacts with","COPS9 (interacts with) SLAMF7",,"0.547244891404059"
"undirected",,"interacts with","H6PD (interacts with) MXD4","false","interacts with","H6PD (interacts with) MXD4",,"0.519457847776409"
"undirected",,"interacts with","AZIN1 (interacts with) CDKN2AIPNL","false","interacts with","AZIN1 (interacts with) CDKN2AIPNL",,"0.525134343159297"
"undirected",,"interacts with","DOCK9 (interacts with) TMEM14C","false","interacts with","DOCK9 (interacts with) TMEM14C",,"0.547243079181541"
"undirected",,"interacts with","LPAR6 (interacts with) MAN1A1","false","interacts with","LPAR6 (interacts with) MAN1A1",,"0.528108283200491"
"undirected",,"interacts with","HMGN4 (interacts with) LPAR6","false","interacts with","HMGN4 (interacts with) LPAR6",,"0.551211923046071"
"undirected",,"interacts with","COPS9 (interacts with) MYDGF","false","interacts with","COPS9 (interacts with) MYDGF",,"0.534110524069508"
"undirected",,"interacts with","BEX4 (interacts with) PTPN6","false","interacts with","BEX4 (interacts with) PTPN6",,"0.547242728261812"
"undirected",,"interacts with","ELF4 (interacts with) MRGBP","false","interacts with","ELF4 (interacts with) MRGBP",,"0.543638659968662"
"undirected",,"interacts with","C9orf78 (interacts with) ZEB2","false","interacts with","C9orf78 (interacts with) ZEB2",,"0.528106766444181"
"undirected",,"interacts with","MYDGF (interacts with) SIGLEC17P","false","interacts with","MYDGF (interacts with) SIGLEC17P",,"0.511089103124942"
"undirected",,"interacts with","PSKH1 (interacts with) TMED9","false","interacts with","PSKH1 (interacts with) TMED9",,"0.555996630188929"
"undirected",,"interacts with","C12orf75 (interacts with) MOB1A","false","interacts with","C12orf75 (interacts with) MOB1A",,"0.540309082014871"
"undirected",,"interacts with","GZMM (interacts with) TM9SF2","false","interacts with","GZMM (interacts with) TM9SF2",,"0.522303122044608"
"undirected",,"interacts with","MSC (interacts with) RAB37","false","interacts with","MSC (interacts with) RAB37",,"0.500512158730464"
"undirected",,"interacts with","GALC (interacts with) ZNF274","false","interacts with","GALC (interacts with) ZNF274",,"0.525131002930901"
"undirected",,"interacts with","DOCK9 (interacts with) LARP4B","false","interacts with","DOCK9 (interacts with) LARP4B",,"0.503165674972264"
"undirected",,"interacts with","NDUFB7 (interacts with) PSMB7","false","interacts with","NDUFB7 (interacts with) PSMB7",,"0.534107359208986"
"undirected",,"interacts with","SMCHD1 (interacts with) VOPP1","false","interacts with","SMCHD1 (interacts with) VOPP1",,"0.511086420384079"
"undirected",,"interacts with","MEX3C (interacts with) PRR5L","false","interacts with","MEX3C (interacts with) PRR5L",,"0.551199773525297"
"undirected",,"interacts with","CAST (interacts with) TMUB2","false","interacts with","CAST (interacts with) TMUB2",,"0.503164005070331"
"undirected",,"interacts with","EML2-AS1 (interacts with) FBXO6","false","interacts with","EML2-AS1 (interacts with) FBXO6",,"0.513846290425066"
"undirected",,"interacts with","COTL1 (interacts with) UBE2L3","false","interacts with","COTL1 (interacts with) UBE2L3",,"0.551198583358407"
"undirected",,"interacts with","EMP3 (interacts with) ILRUN","false","interacts with","EMP3 (interacts with) ILRUN",,"0.551197922316817"
"undirected",,"interacts with","EIF4G3 (interacts with) ZNF274","false","interacts with","EIF4G3 (interacts with) ZNF274",,"0.525128380632733"
"undirected",,"interacts with","DUSP22 (interacts with) TRAM1","false","interacts with","DUSP22 (interacts with) TRAM1",,"0.522301944241092"
"undirected",,"interacts with","DUSP22 (interacts with) IGF2R","false","interacts with","DUSP22 (interacts with) IGF2R",,"0.522300848205289"
"undirected",,"interacts with","ACSS1 (interacts with) RAB37","false","interacts with","ACSS1 (interacts with) RAB37",,"0.505799680419693"
"undirected",,"interacts with","COPS9 (interacts with) TRGC2","false","interacts with","COPS9 (interacts with) TRGC2",,"0.551197435191978"
"undirected",,"interacts with","LRRC14 (interacts with) NDUFB7","false","interacts with","LRRC14 (interacts with) NDUFB7",,"0.531086898805982"
"undirected",,"interacts with","BRK1 (interacts with) CASP4","false","interacts with","BRK1 (interacts with) CASP4",,"0.540299946193961"
"undirected",,"interacts with","EIF4G3 (interacts with) TECR","false","interacts with","EIF4G3 (interacts with) TECR",,"0.543622048407977"
"undirected",,"interacts with","RAB37 (interacts with) RNF5","false","interacts with","RAB37 (interacts with) RNF5",,"0.52512589154256"
"undirected",,"interacts with","PSMD8 (interacts with) TMED9","false","interacts with","PSMD8 (interacts with) TMED9",,"0.56254337895406"
"undirected",,"interacts with","CMC1 (interacts with) ELOB","false","interacts with","CMC1 (interacts with) ELOB",,"0.555958701483069"
"undirected",,"interacts with","BEX4 (interacts with) HMGN4","false","interacts with","BEX4 (interacts with) HMGN4",,"0.547228714034907"
"undirected",,"interacts with","FBXO6 (interacts with) WDR13","false","interacts with","FBXO6 (interacts with) WDR13",,"0.534099023817524"
"undirected",,"interacts with","CDS2 (interacts with) LPAR6","false","interacts with","CDS2 (interacts with) LPAR6",,"0.519448759561982"
"undirected",,"interacts with","MEX3C (interacts with) PTPN6","false","interacts with","MEX3C (interacts with) PTPN6",,"0.551191317692129"
"undirected",,"interacts with","MSC (interacts with) TEX261","false","interacts with","MSC (interacts with) TEX261",,"0.534098781832067"
"undirected",,"interacts with","ACTN4 (interacts with) R3HCC1","false","interacts with","ACTN4 (interacts with) R3HCC1",,"0.555958682895224"
"undirected",,"interacts with","CNPY3 (interacts with) SSH1","false","interacts with","CNPY3 (interacts with) SSH1",,"0.513836450203948"
"undirected",,"interacts with","PSKH1 (interacts with) WDR13","false","interacts with","PSKH1 (interacts with) WDR13",,"0.540293804544773"
"undirected",,"interacts with","MEX3C (interacts with) SIGLEC17P","false","interacts with","MEX3C (interacts with) SIGLEC17P",,"0.537050320816717"
"undirected",,"interacts with","CASP4 (interacts with) DNASE2","false","interacts with","CASP4 (interacts with) DNASE2",,"0.52512329718733"
"undirected",,"interacts with","MAPKAPK3 (interacts with) PPIA","false","interacts with","MAPKAPK3 (interacts with) PPIA",,"0.522291391507955"
"undirected",,"interacts with","ABCC1 (interacts with) TGFBR1","false","interacts with","ABCC1 (interacts with) TGFBR1",,"0.505788459967353"
"undirected",,"interacts with","NOP14-AS1 (interacts with) OSBPL5","false","interacts with","NOP14-AS1 (interacts with) OSBPL5",,"0.547219661189637"
"undirected",,"interacts with","TMUB2 (interacts with) TSC22D2","false","interacts with","TMUB2 (interacts with) TSC22D2",,"0.519440912684302"
"undirected",,"interacts with","TGFBR1 (interacts with) UBE2E3","false","interacts with","TGFBR1 (interacts with) UBE2E3",,"0.505785693436613"
"undirected",,"interacts with","KAT5 (interacts with) TRGV8","false","interacts with","KAT5 (interacts with) TRGV8",,"0.562495547936994"
"undirected",,"interacts with","MYDGF (interacts with) TM9SF2","false","interacts with","MYDGF (interacts with) TM9SF2",,"0.516650489993751"
"undirected",,"interacts with","LPAR6 (interacts with) WDR13","false","interacts with","LPAR6 (interacts with) WDR13",,"0.516650487476572"
"undirected",,"interacts with","EIF4G3 (interacts with) ZEB2","false","interacts with","EIF4G3 (interacts with) ZEB2",,"0.537040051318574"
"undirected",,"interacts with","MYDGF (interacts with) WDR81","false","interacts with","MYDGF (interacts with) WDR81",,"0.540283250058924"
"undirected",,"interacts with","ESRP2 (interacts with) PLEKHJ1","false","interacts with","ESRP2 (interacts with) PLEKHJ1",,"0.562482590116552"
"undirected",,"interacts with","CHMP1A (interacts with) CSK","false","interacts with","CHMP1A (interacts with) CSK",,"0.511075165580168"
"undirected",,"interacts with","RRAS2 (interacts with) UBE2E3","false","interacts with","RRAS2 (interacts with) UBE2E3",,"0.516650482635371"
"undirected",,"interacts with","ARPC5L (interacts with) TOX","false","interacts with","ARPC5L (interacts with) TOX",,"0.50578025795712"
"undirected",,"interacts with","NCALD (interacts with) SLAMF7","false","interacts with","NCALD (interacts with) SLAMF7",,"0.547213912239322"
"undirected",,"interacts with","ACSS1 (interacts with) KLHDC3","false","interacts with","ACSS1 (interacts with) KLHDC3",,"0.543606596223208"
"undirected",,"interacts with","C12orf75 (interacts with) GALC","false","interacts with","C12orf75 (interacts with) GALC",,"0.540276985814035"
"undirected",,"interacts with","PSKH1 (interacts with) TADA3","false","interacts with","PSKH1 (interacts with) TADA3",,"0.53408274259204"
"undirected",,"interacts with","TECR (interacts with) TRIM8","false","interacts with","TECR (interacts with) TRIM8",,"0.547212672240682"
"undirected",,"interacts with","HEG1 (interacts with) SPG21","false","interacts with","HEG1 (interacts with) SPG21",,"0.537035673451027"
"undirected",,"interacts with","EML2-AS1 (interacts with) PRR5L","false","interacts with","EML2-AS1 (interacts with) PRR5L",,"0.540272245719539"
"undirected",,"interacts with","MRPS23 (interacts with) TRAM1","false","interacts with","MRPS23 (interacts with) TRAM1",,"0.547207199728884"
"undirected",,"interacts with","HMGN4 (interacts with) UBE2E3","false","interacts with","HMGN4 (interacts with) UBE2E3",,"0.505778102108368"
"undirected",,"interacts with","C12orf75 (interacts with) TCF7","false","interacts with","C12orf75 (interacts with) TCF7",,"0.555925724540731"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) MAPKAPK3","false","interacts with","CDKN2AIPNL (interacts with) MAPKAPK3",,"0.562468190585274"
"undirected",,"interacts with","AGO4 (interacts with) TECR","false","interacts with","AGO4 (interacts with) TECR",,"0.54027090866197"
"undirected",,"interacts with","HEG1 (interacts with) UBE2L3","false","interacts with","HEG1 (interacts with) UBE2L3",,"0.500489478667928"
"undirected",,"interacts with","NCALD (interacts with) TRGC2","false","interacts with","NCALD (interacts with) TRGC2",,"0.547204688119824"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) ING4","false","interacts with","CDKN2AIPNL (interacts with) ING4",,"0.522278202820933"
"undirected",,"interacts with","PSMD8 (interacts with) TM9SF2","false","interacts with","PSMD8 (interacts with) TM9SF2",,"0.508424225385141"
"undirected",,"interacts with","AGO4 (interacts with) DR1","false","interacts with","AGO4 (interacts with) DR1",,"0.531057502366541"
"undirected",,"interacts with","CCDC92 (interacts with) CMC1","false","interacts with","CCDC92 (interacts with) CMC1",,"0.516641331950229"
"undirected",,"interacts with","PLEKHJ1 (interacts with) PRR5L","false","interacts with","PLEKHJ1 (interacts with) PRR5L",,"0.519428577247208"
"undirected",,"interacts with","NPM1 (interacts with) ZBTB21","false","interacts with","NPM1 (interacts with) ZBTB21",,"0.547200194385588"
"undirected",,"interacts with","EOMES (interacts with) PPP1CC","false","interacts with","EOMES (interacts with) PPP1CC",,"0.516638627319751"
"undirected",,"interacts with","MRPS23 (interacts with) NFE2L1","false","interacts with","MRPS23 (interacts with) NFE2L1",,"0.555917096422478"
"undirected",,"interacts with","PPIA (interacts with) RTN3","false","interacts with","PPIA (interacts with) RTN3",,"0.534074008453501"
"undirected",,"interacts with","SSH1 (interacts with) ZEB2","false","interacts with","SSH1 (interacts with) ZEB2",,"0.525107606012806"
"undirected",,"interacts with","HMGN4 (interacts with) MYDGF","false","interacts with","HMGN4 (interacts with) MYDGF",,"0.551153946192328"
"undirected",,"interacts with","PSMB6 (interacts with) RHBDD2","false","interacts with","PSMB6 (interacts with) RHBDD2",,"0.505769397932281"
"undirected",,"interacts with","TRGV8 (interacts with) ZNF80","false","interacts with","TRGV8 (interacts with) ZNF80",,"0.555912459684045"
"undirected",,"interacts with","RRAS2 (interacts with) SFPQ","false","interacts with","RRAS2 (interacts with) SFPQ",,"0.500475950652033"
"undirected",,"interacts with","AZIN1 (interacts with) BRK1","false","interacts with","AZIN1 (interacts with) BRK1",,"0.547191774567236"
"undirected",,"interacts with","CMC1 (interacts with) DNASE2","false","interacts with","CMC1 (interacts with) DNASE2",,"0.516632110234376"
"undirected",,"interacts with","TRGV8 (interacts with) UBE2L3","false","interacts with","TRGV8 (interacts with) UBE2L3",,"0.537025779346646"
"undirected",,"interacts with","COMMD8 (interacts with) EXTL3","false","interacts with","COMMD8 (interacts with) EXTL3",,"0.519421087812355"
"undirected",,"interacts with","LPAR6 (interacts with) UBE2E3","false","interacts with","LPAR6 (interacts with) UBE2E3",,"0.528065606864579"
"undirected",,"interacts with","LRPPRC (interacts with) ZNF274","false","interacts with","LRPPRC (interacts with) ZNF274",,"0.522265445911094"
"undirected",,"interacts with","TMED9 (interacts with) VAV3","false","interacts with","TMED9 (interacts with) VAV3",,"0.537023241792663"
"undirected",,"interacts with","PTMS (interacts with) TM2D2","false","interacts with","PTMS (interacts with) TM2D2",,"0.537017761748921"
"undirected",,"interacts with","ELF4 (interacts with) GTF3C1","false","interacts with","ELF4 (interacts with) GTF3C1",,"0.551135205149917"
"undirected",,"interacts with","NDUFA5 (interacts with) TOX","false","interacts with","NDUFA5 (interacts with) TOX",,"0.505761353527071"
"undirected",,"interacts with","NFE2L1 (interacts with) PSMB6","false","interacts with","NFE2L1 (interacts with) PSMB6",,"0.543578076595794"
"undirected",,"interacts with","ELF4 (interacts with) TCF7","false","interacts with","ELF4 (interacts with) TCF7",,"0.555878556556364"
"undirected",,"interacts with","BEX4 (interacts with) BRK1","false","interacts with","BEX4 (interacts with) BRK1",,"0.540239655677367"
"undirected",,"interacts with","ASAH1 (interacts with) PPP1CA","false","interacts with","ASAH1 (interacts with) PPP1CA",,"0.555876383195783"
"undirected",,"interacts with","ELOB (interacts with) RGS3","false","interacts with","ELOB (interacts with) RGS3",,"0.531042172723817"
"undirected",,"interacts with","ELP6 (interacts with) PSMB6","false","interacts with","ELP6 (interacts with) PSMB6",,"0.500456891165325"
"undirected",,"interacts with","NDUFB7 (interacts with) RRAS2","false","interacts with","NDUFB7 (interacts with) RRAS2",,"0.55112579788899"
"undirected",,"interacts with","MEX3C (interacts with) PSMD8","false","interacts with","MEX3C (interacts with) PSMD8",,"0.56239088616139"
"undirected",,"interacts with","CNPY3 (interacts with) MXD4","false","interacts with","CNPY3 (interacts with) MXD4",,"0.531038152162957"
"undirected",,"interacts with","SNX17 (interacts with) ZBTB21","false","interacts with","SNX17 (interacts with) ZBTB21",,"0.547160598061578"
"undirected",,"interacts with","CAST (interacts with) EMP3","false","interacts with","CAST (interacts with) EMP3",,"0.513802159603679"
"undirected",,"interacts with","NOP14-AS1 (interacts with) RGL2","false","interacts with","NOP14-AS1 (interacts with) RGL2",,"0.555862560416701"
"undirected",,"interacts with","ILRUN (interacts with) TRAM1","false","interacts with","ILRUN (interacts with) TRAM1",,"0.547160119918167"
"undirected",,"interacts with","ELOB (interacts with) SPG21","false","interacts with","ELOB (interacts with) SPG21",,"0.528051081622318"
"undirected",,"interacts with","KIR3DX1 (interacts with) MAN1A1","false","interacts with","KIR3DX1 (interacts with) MAN1A1",,"0.528050078644533"
"undirected",,"interacts with","ATOX1 (interacts with) HEG1","false","interacts with","ATOX1 (interacts with) HEG1",,"0.525082460230888"
"undirected",,"interacts with","EMP3 (interacts with) LRPPRC","false","interacts with","EMP3 (interacts with) LRPPRC",,"0.500452559920555"
"undirected",,"interacts with","BICRAL (interacts with) LENG1","false","interacts with","BICRAL (interacts with) LENG1",,"0.519405486355694"
"undirected",,"interacts with","H6PD (interacts with) ZNF362","false","interacts with","H6PD (interacts with) ZNF362",,"0.522239827561004"
"undirected",,"interacts with","CMC1 (interacts with) GSTP1","false","interacts with","CMC1 (interacts with) GSTP1",,"0.562367564858721"
"undirected",,"interacts with","RAB37 (interacts with) UBE2L3","false","interacts with","RAB37 (interacts with) UBE2L3",,"0.516611157185867"
"undirected",,"interacts with","LENG1 (interacts with) PLEKHJ1","false","interacts with","LENG1 (interacts with) PLEKHJ1",,"0.562366558763349"
"undirected",,"interacts with","NFE2L1 (interacts with) NPM1","false","interacts with","NFE2L1 (interacts with) NPM1",,"0.531032935769195"
"undirected",,"interacts with","ACTN4 (interacts with) PTMS","false","interacts with","ACTN4 (interacts with) PTMS",,"0.555858636672924"
"undirected",,"interacts with","BEX4 (interacts with) FBXO6","false","interacts with","BEX4 (interacts with) FBXO6",,"0.54023126503335"
"undirected",,"interacts with","EML2-AS1 (interacts with) SPG21","false","interacts with","EML2-AS1 (interacts with) SPG21",,"0.543567027266261"
"undirected",,"interacts with","DNAJC1 (interacts with) PPP1CC","false","interacts with","DNAJC1 (interacts with) PPP1CC",,"0.555857164861088"
"undirected",,"interacts with","FGR (interacts with) PJA2","false","interacts with","FGR (interacts with) PJA2",,"0.543566483943631"
"undirected",,"interacts with","LRRC14 (interacts with) TMED9","false","interacts with","LRRC14 (interacts with) TMED9",,"0.543564730737201"
"undirected",,"interacts with","CYRIB (interacts with) TM9SF2","false","interacts with","CYRIB (interacts with) TM9SF2",,"0.52507871263553"
"undirected",,"interacts with","COPS9 (interacts with) ICAM3","false","interacts with","COPS9 (interacts with) ICAM3",,"0.531024907226274"
"undirected",,"interacts with","OSBPL5 (interacts with) TCF7","false","interacts with","OSBPL5 (interacts with) TCF7",,"0.534041553544216"
"undirected",,"interacts with","KLHDC3 (interacts with) MMP23B","false","interacts with","KLHDC3 (interacts with) MMP23B",,"0.52803794401556"
"undirected",,"interacts with","MSC (interacts with) TOX","false","interacts with","MSC (interacts with) TOX",,"0.540229449915985"
"undirected",,"interacts with","MYDGF (interacts with) PTPRM","false","interacts with","MYDGF (interacts with) PTPRM",,"0.508387904755004"
"undirected",,"interacts with","EML2-AS1 (interacts with) MEX3C","false","interacts with","EML2-AS1 (interacts with) MEX3C",,"0.5510983422467"
"undirected",,"interacts with","EMP3 (interacts with) TSC22D2","false","interacts with","EMP3 (interacts with) TSC22D2",,"0.505737365538815"
"undirected",,"interacts with","KIR3DX1 (interacts with) NCALD","false","interacts with","KIR3DX1 (interacts with) NCALD",,"0.540226870667969"
"undirected",,"interacts with","MAN1A1 (interacts with) WSB2","false","interacts with","MAN1A1 (interacts with) WSB2",,"0.555832339927832"
"undirected",,"interacts with","ATOX1 (interacts with) GSTP1","false","interacts with","ATOX1 (interacts with) GSTP1",,"0.562335877463694"
"undirected",,"interacts with","ELOB (interacts with) NDUFB7","false","interacts with","ELOB (interacts with) NDUFB7",,"0.547131591833581"
"undirected",,"interacts with","ATOX1 (interacts with) TRGC2","false","interacts with","ATOX1 (interacts with) TRGC2",,"0.555831359577833"
"undirected",,"interacts with","ARPC5L (interacts with) ILRUN","false","interacts with","ARPC5L (interacts with) ILRUN",,"0.525075837820289"
"undirected",,"interacts with","PRKCB (interacts with) SNX17","false","interacts with","PRKCB (interacts with) SNX17",,"0.540224846048079"
"undirected",,"interacts with","FGR (interacts with) VAV3","false","interacts with","FGR (interacts with) VAV3",,"0.531015731629251"
"undirected",,"interacts with","NFE2L1 (interacts with) WDR46","false","interacts with","NFE2L1 (interacts with) WDR46",,"0.551093982435458"
"undirected",,"interacts with","CYRIB (interacts with) GZMM","false","interacts with","CYRIB (interacts with) GZMM",,"0.522229651977267"
"undirected",,"interacts with","LPAR6 (interacts with) ZNF80","false","interacts with","LPAR6 (interacts with) ZNF80",,"0.525072781844596"
"undirected",,"interacts with","COMMD8 (interacts with) HMGN4","false","interacts with","COMMD8 (interacts with) HMGN4",,"0.543550923029954"
"undirected",,"interacts with","ELOB (interacts with) VOPP1","false","interacts with","ELOB (interacts with) VOPP1",,"0.536983970835131"
"undirected",,"interacts with","CMC1 (interacts with) DNAJB6","false","interacts with","CMC1 (interacts with) DNAJB6",,"0.505730820666686"
"undirected",,"interacts with","EMP3 (interacts with) MSC","false","interacts with","EMP3 (interacts with) MSC",,"0.525071713072183"
"undirected",,"interacts with","ACTN4 (interacts with) CERT1","false","interacts with","ACTN4 (interacts with) CERT1",,"0.536983753280093"
"undirected",,"interacts with","EOMES (interacts with) RASSF1","false","interacts with","EOMES (interacts with) RASSF1",,"0.505730787260008"
"undirected",,"interacts with","GNG2 (interacts with) KIR3DX1","false","interacts with","GNG2 (interacts with) KIR3DX1",,"0.511031399728571"
"undirected",,"interacts with","ICAM3 (interacts with) ING4","false","interacts with","ICAM3 (interacts with) ING4",,"0.536980494908411"
"undirected",,"interacts with","LRRC14 (interacts with) SLAMF7","false","interacts with","LRRC14 (interacts with) SLAMF7",,"0.555814945132702"
"undirected",,"interacts with","PJA2 (interacts with) ZNF80","false","interacts with","PJA2 (interacts with) ZNF80",,"0.540218657615696"
"undirected",,"interacts with","CMC1 (interacts with) EXTL3","false","interacts with","CMC1 (interacts with) EXTL3",,"0.56232022787036"
"undirected",,"interacts with","CMC1 (interacts with) PLEKHG3","false","interacts with","CMC1 (interacts with) PLEKHG3",,"0.551091066780847"
"undirected",,"interacts with","AGO4 (interacts with) CALHM2","false","interacts with","AGO4 (interacts with) CALHM2",,"0.543542042785495"
"undirected",,"interacts with","ABCC1 (interacts with) DNAJC1","false","interacts with","ABCC1 (interacts with) DNAJC1",,"0.513784048463746"
"undirected",,"interacts with","DNAJC1 (interacts with) LENG1","false","interacts with","DNAJC1 (interacts with) LENG1",,"0.555804794353591"
"undirected",,"interacts with","SMCHD1 (interacts with) TMED9","false","interacts with","SMCHD1 (interacts with) TMED9",,"0.513783252180287"
"undirected",,"interacts with","EXTL3 (interacts with) KIR3DX1","false","interacts with","EXTL3 (interacts with) KIR3DX1",,"0.536973981052781"
"undirected",,"interacts with","ING4 (interacts with) SERPINB6","false","interacts with","ING4 (interacts with) SERPINB6",,"0.534017728159612"
"undirected",,"interacts with","CDS2 (interacts with) RGS3","false","interacts with","CDS2 (interacts with) RGS3",,"0.505725398150896"
"undirected",,"interacts with","B4GALT5 (interacts with) ELOB","false","interacts with","B4GALT5 (interacts with) ELOB",,"0.540212718071126"
"undirected",,"interacts with","COPS9 (interacts with) LPAR6","false","interacts with","COPS9 (interacts with) LPAR6",,"0.531000372316996"
"undirected",,"interacts with","MAD2L2 (interacts with) TMED9","false","interacts with","MAD2L2 (interacts with) TMED9",,"0.503098576955024"
"undirected",,"interacts with","C9orf78 (interacts with) ILRUN","false","interacts with","C9orf78 (interacts with) ILRUN",,"0.530997845752676"
"undirected",,"interacts with","FGR (interacts with) TMED9","false","interacts with","FGR (interacts with) TMED9",,"0.536968311163986"
"undirected",,"interacts with","CMC1 (interacts with) MATK","false","interacts with","CMC1 (interacts with) MATK",,"0.555780345566312"
"undirected",,"interacts with","TRGC2 (interacts with) TRGV8","false","interacts with","TRGC2 (interacts with) TRGV8",,"0.562292806776225"
"undirected",,"interacts with","CCDC92 (interacts with) SZRD1","false","interacts with","CCDC92 (interacts with) SZRD1",,"0.547113027730177"
"undirected",,"interacts with","RGL4 (interacts with) ZNF513","false","interacts with","RGL4 (interacts with) ZNF513",,"0.555775960603014"
"undirected",,"interacts with","PPIA (interacts with) PPP1CA","false","interacts with","PPIA (interacts with) PPP1CA",,"0.525054540151857"
"undirected",,"interacts with","CMC1 (interacts with) PRR5L","false","interacts with","CMC1 (interacts with) PRR5L",,"0.543521149052042"
"undirected",,"interacts with","PLEKHJ1 (interacts with) SLAMF7","false","interacts with","PLEKHJ1 (interacts with) SLAMF7",,"0.562289568744928"
"undirected",,"interacts with","PPP1CA (interacts with) ZNF80","false","interacts with","PPP1CA (interacts with) ZNF80",,"0.555772080632441"
"undirected",,"interacts with","MSC (interacts with) SUSD1","false","interacts with","MSC (interacts with) SUSD1",,"0.555770915272852"
"undirected",,"interacts with","ATOX1 (interacts with) COPS9","false","interacts with","ATOX1 (interacts with) COPS9",,"0.503092110421588"
"undirected",,"interacts with","COPS9 (interacts with) MATK","false","interacts with","COPS9 (interacts with) MATK",,"0.540199311958237"
"undirected",,"interacts with","MRPS23 (interacts with) ZNF362","false","interacts with","MRPS23 (interacts with) ZNF362",,"0.543511641189364"
"undirected",,"interacts with","HMGN4 (interacts with) MAPKAPK3","false","interacts with","HMGN4 (interacts with) MAPKAPK3",,"0.528009736920693"
"undirected",,"interacts with","GIPC1 (interacts with) GZMM","false","interacts with","GIPC1 (interacts with) GZMM",,"0.516564596742613"
"undirected",,"interacts with","EML2-AS1 (interacts with) YLPM1","false","interacts with","EML2-AS1 (interacts with) YLPM1",,"0.525050404939067"
"undirected",,"interacts with","ZBTB21 (interacts with) ZNF362","false","interacts with","ZBTB21 (interacts with) ZNF362",,"0.547105925046939"
"undirected",,"interacts with","CAST (interacts with) TCF7","false","interacts with","CAST (interacts with) TCF7",,"0.536961491766253"
"undirected",,"interacts with","TCF3 (interacts with) WDR81","false","interacts with","TCF3 (interacts with) WDR81",,"0.500420329453909"
"undirected",,"interacts with","PPP1CA (interacts with) TRGV8","false","interacts with","PPP1CA (interacts with) TRGV8",,"0.562265877249967"
"undirected",,"interacts with","CERT1 (interacts with) ZEB2","false","interacts with","CERT1 (interacts with) ZEB2",,"0.543506024221251"
