"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","DDOST (interacts with) STX17","false","interacts with","DDOST (interacts with) STX17",,"0.549716162937452"
"undirected",,"interacts with","HSPA9 (interacts with) TXN","false","interacts with","HSPA9 (interacts with) TXN",,"0.512848885076657"
"undirected",,"interacts with","LGALS1 (interacts with) PSMB2","false","interacts with","LGALS1 (interacts with) PSMB2",,"0.549715210733128"
"undirected",,"interacts with","CD151 (interacts with) NAT9","false","interacts with","CD151 (interacts with) NAT9",,"0.536006867115488"
"undirected",,"interacts with","GLMP (interacts with) PDZD11","false","interacts with","GLMP (interacts with) PDZD11",,"0.536005216804173"
"undirected",,"interacts with","BZW1 (interacts with) CD151","false","interacts with","BZW1 (interacts with) CD151",,"0.549711031702473"
"undirected",,"interacts with","DDX60L (interacts with) LINC00528","false","interacts with","DDX60L (interacts with) LINC00528",,"0.549709656669478"
"undirected",,"interacts with","CNOT7 (interacts with) TRIM41","false","interacts with","CNOT7 (interacts with) TRIM41",,"0.536004508622852"
"undirected",,"interacts with","DDX60L (interacts with) PRSS23","false","interacts with","DDX60L (interacts with) PRSS23",,"0.502182120970254"
"undirected",,"interacts with","LRP10 (interacts with) SET","false","interacts with","LRP10 (interacts with) SET",,"0.502180150776951"
"undirected",,"interacts with","ADRB2 (interacts with) HPS3","false","interacts with","ADRB2 (interacts with) HPS3",,"0.524129459518858"
"undirected",,"interacts with","GET3 (interacts with) SRI","false","interacts with","GET3 (interacts with) SRI",,"0.536001880000805"
"undirected",,"interacts with","DUSP12 (interacts with) EFHD2","false","interacts with","DUSP12 (interacts with) EFHD2",,"0.512842679331193"
"undirected",,"interacts with","SEPTIN7 (interacts with) TPST2","false","interacts with","SEPTIN7 (interacts with) TPST2",,"0.52412882336995"
"undirected",,"interacts with","ERAP1 (interacts with) SLC35A4","false","interacts with","ERAP1 (interacts with) SLC35A4",,"0.524127175553576"
"undirected",,"interacts with","OASL (interacts with) OSER1","false","interacts with","OASL (interacts with) OSER1",,"0.502179143890764"
"undirected",,"interacts with","CENPB (interacts with) PDIA6","false","interacts with","CENPB (interacts with) PDIA6",,"0.549694807779676"
"undirected",,"interacts with","EFHD2 (interacts with) PSME1","false","interacts with","EFHD2 (interacts with) PSME1",,"0.512838008666146"
"undirected",,"interacts with","BZW1 (interacts with) WSB1","false","interacts with","BZW1 (interacts with) WSB1",,"0.536000090455532"
"undirected",,"interacts with","P2RY10 (interacts with) UBE2N","false","interacts with","P2RY10 (interacts with) UBE2N",,"0.524125878728976"
"undirected",,"interacts with","MCRIP1 (interacts with) SH3KBP1","false","interacts with","MCRIP1 (interacts with) SH3KBP1",,"0.549692694455813"
"undirected",,"interacts with","TPRG1L (interacts with) TXN","false","interacts with","TPRG1L (interacts with) TXN",,"0.524124579313174"
"undirected",,"interacts with","PTPN12 (interacts with) THBS3","false","interacts with","PTPN12 (interacts with) THBS3",,"0.524122463984204"
"undirected",,"interacts with","MEGF9 (interacts with) TPM3","false","interacts with","MEGF9 (interacts with) TPM3",,"0.549686053302096"
"undirected",,"interacts with","POLR1C (interacts with) RAB5B","false","interacts with","POLR1C (interacts with) RAB5B",,"0.524122365177808"
"undirected",,"interacts with","TMEM30A (interacts with) TSN","false","interacts with","TMEM30A (interacts with) TSN",,"0.535989748638739"
"undirected",,"interacts with","DUSP8 (interacts with) STARD7","false","interacts with","DUSP8 (interacts with) STARD7",,"0.502169617490348"
"undirected",,"interacts with","INO80E (interacts with) PAG1","false","interacts with","INO80E (interacts with) PAG1",,"0.549684664376593"
"undirected",,"interacts with","PDIA6 (interacts with) RPF1","false","interacts with","PDIA6 (interacts with) RPF1",,"0.549682341546558"
"undirected",,"interacts with","TMX4 (interacts with) UBL4A","false","interacts with","TMX4 (interacts with) UBL4A",,"0.535982825890482"
"undirected",,"interacts with","PLOD1 (interacts with) TOR2A","false","interacts with","PLOD1 (interacts with) TOR2A",,"0.512828180412847"
"undirected",,"interacts with","FRMD8 (interacts with) VAMP7","false","interacts with","FRMD8 (interacts with) VAMP7",,"0.535982560099027"
"undirected",,"interacts with","ERP29 (interacts with) PGAM1","false","interacts with","ERP29 (interacts with) PGAM1",,"0.549677609516821"
"undirected",,"interacts with","PSME1 (interacts with) RSU1","false","interacts with","PSME1 (interacts with) RSU1",,"0.512826248464467"
"undirected",,"interacts with","PSME1 (interacts with) TTC3","false","interacts with","PSME1 (interacts with) TTC3",,"0.502161953459583"
"undirected",,"interacts with","TWF1 (interacts with) VAMP7","false","interacts with","TWF1 (interacts with) VAMP7",,"0.535977928156893"
"undirected",,"interacts with","ARL4C (interacts with) UBE2B","false","interacts with","ARL4C (interacts with) UBE2B",,"0.549676405952889"
"undirected",,"interacts with","ATP1B3 (interacts with) CST7","false","interacts with","ATP1B3 (interacts with) CST7",,"0.535976910332151"
"undirected",,"interacts with","BIN2 (interacts with) TXN","false","interacts with","BIN2 (interacts with) TXN",,"0.549673594051291"
"undirected",,"interacts with","LYN (interacts with) PGPEP1","false","interacts with","LYN (interacts with) PGPEP1",,"0.524115710970898"
"undirected",,"interacts with","ERAP1 (interacts with) SYPL1","false","interacts with","ERAP1 (interacts with) SYPL1",,"0.54967080019194"
"undirected",,"interacts with","LPGAT1 (interacts with) TMEM161B-DT","false","interacts with","LPGAT1 (interacts with) TMEM161B-DT",,"0.50215675569159"
"undirected",,"interacts with","GALNT1 (interacts with) PSMC3","false","interacts with","GALNT1 (interacts with) PSMC3",,"0.512822731860802"
"undirected",,"interacts with","CCNH (interacts with) RAB5B","false","interacts with","CCNH (interacts with) RAB5B",,"0.549666093954065"
"undirected",,"interacts with","CD81 (interacts with) TARS1","false","interacts with","CD81 (interacts with) TARS1",,"0.512822108940452"
"undirected",,"interacts with","PBXIP1 (interacts with) SYT11","false","interacts with","PBXIP1 (interacts with) SYT11",,"0.549665541827425"
"undirected",,"interacts with","AP2S1 (interacts with) ELMOD2","false","interacts with","AP2S1 (interacts with) ELMOD2",,"0.535971498724277"
"undirected",,"interacts with","ARPC3 (interacts with) QTRT1","false","interacts with","ARPC3 (interacts with) QTRT1",,"0.5128218262155"
"undirected",,"interacts with","AKAP1 (interacts with) SCP2","false","interacts with","AKAP1 (interacts with) SCP2",,"0.549660658174149"
"undirected",,"interacts with","INO80E (interacts with) OXLD1","false","interacts with","INO80E (interacts with) OXLD1",,"0.502154225523326"
"undirected",,"interacts with","DDOST (interacts with) TTC3","false","interacts with","DDOST (interacts with) TTC3",,"0.512819942910149"
"undirected",,"interacts with","PRF1 (interacts with) RAP1A","false","interacts with","PRF1 (interacts with) RAP1A",,"0.54965793005921"
"undirected",,"interacts with","CAPZB (interacts with) TARS1","false","interacts with","CAPZB (interacts with) TARS1",,"0.512818227394885"
"undirected",,"interacts with","AP3S1 (interacts with) PPIB","false","interacts with","AP3S1 (interacts with) PPIB",,"0.535964224319903"
"undirected",,"interacts with","G6PC3 (interacts with) RAB1B","false","interacts with","G6PC3 (interacts with) RAB1B",,"0.549656886421482"
"undirected",,"interacts with","CCNH (interacts with) TBCB","false","interacts with","CCNH (interacts with) TBCB",,"0.524106180519198"
"undirected",,"interacts with","GNAI2 (interacts with) RSU1","false","interacts with","GNAI2 (interacts with) RSU1",,"0.524105443072014"
"undirected",,"interacts with","CMKLR1 (interacts with) TANGO2","false","interacts with","CMKLR1 (interacts with) TANGO2",,"0.535962800576321"
"undirected",,"interacts with","POP7 (interacts with) SLFN13","false","interacts with","POP7 (interacts with) SLFN13",,"0.512812226861012"
"undirected",,"interacts with","AP2B1 (interacts with) LGALS1","false","interacts with","AP2B1 (interacts with) LGALS1",,"0.549649692095747"
"undirected",,"interacts with","DUSP12 (interacts with) MSN","false","interacts with","DUSP12 (interacts with) MSN",,"0.535958506565627"
"undirected",,"interacts with","ADPGK (interacts with) RBM39","false","interacts with","ADPGK (interacts with) RBM39",,"0.524104027974761"
"undirected",,"interacts with","ITGAM (interacts with) PSME1","false","interacts with","ITGAM (interacts with) PSME1",,"0.524103199464646"
"undirected",,"interacts with","KIAA2013 (interacts with) P2RY10","false","interacts with","KIAA2013 (interacts with) P2RY10",,"0.502147612863823"
"undirected",,"interacts with","CD81 (interacts with) INO80E","false","interacts with","CD81 (interacts with) INO80E",,"0.512805728686404"
"undirected",,"interacts with","HSPA9 (interacts with) TOR2A","false","interacts with","HSPA9 (interacts with) TOR2A",,"0.549643070559286"
"undirected",,"interacts with","LINC00528 (interacts with) SYT11","false","interacts with","LINC00528 (interacts with) SYT11",,"0.535954277351603"
"undirected",,"interacts with","RPF1 (interacts with) TMEM161B-DT","false","interacts with","RPF1 (interacts with) TMEM161B-DT",,"0.54964150455301"
"undirected",,"interacts with","CENPB (interacts with) SLFN13","false","interacts with","CENPB (interacts with) SLFN13",,"0.535951444912513"
"undirected",,"interacts with","PDIA6 (interacts with) THAP12","false","interacts with","PDIA6 (interacts with) THAP12",,"0.524101512811912"
"undirected",,"interacts with","ITGB2 (interacts with) PDE7A","false","interacts with","ITGB2 (interacts with) PDE7A",,"0.524101332850337"
"undirected",,"interacts with","ATP1B3 (interacts with) PAG1","false","interacts with","ATP1B3 (interacts with) PAG1",,"0.54963731485728"
"undirected",,"interacts with","GALNT1 (interacts with) UBL4A","false","interacts with","GALNT1 (interacts with) UBL4A",,"0.535946971270422"
"undirected",,"interacts with","LTBP4 (interacts with) POP7","false","interacts with","LTBP4 (interacts with) POP7",,"0.549631881298052"
"undirected",,"interacts with","SIPA1L1 (interacts with) STARD7","false","interacts with","SIPA1L1 (interacts with) STARD7",,"0.549631375667098"
"undirected",,"interacts with","CWC15 (interacts with) MSN","false","interacts with","CWC15 (interacts with) MSN",,"0.524099163030295"
"undirected",,"interacts with","MCRIP1 (interacts with) POMGNT1","false","interacts with","MCRIP1 (interacts with) POMGNT1",,"0.502137948893892"
"undirected",,"interacts with","NMUR1 (interacts with) UBE2B","false","interacts with","NMUR1 (interacts with) UBE2B",,"0.535946351628122"
"undirected",,"interacts with","P2RY10 (interacts with) PRSS23","false","interacts with","P2RY10 (interacts with) PRSS23",,"0.549630415690619"
"undirected",,"interacts with","NMUR1 (interacts with) TMX4","false","interacts with","NMUR1 (interacts with) TMX4",,"0.512794469528821"
"undirected",,"interacts with","CNOT7 (interacts with) TARS1","false","interacts with","CNOT7 (interacts with) TARS1",,"0.535944838423784"
"undirected",,"interacts with","ARHGAP12 (interacts with) QTRT1","false","interacts with","ARHGAP12 (interacts with) QTRT1",,"0.549624501502255"
"undirected",,"interacts with","SLC35A4 (interacts with) TARBP1","false","interacts with","SLC35A4 (interacts with) TARBP1",,"0.5127907593123"
"undirected",,"interacts with","GZMB (interacts with) PSMC3","false","interacts with","GZMB (interacts with) PSMC3",,"0.54962257466306"
"undirected",,"interacts with","ADRB2 (interacts with) APOL2","false","interacts with","ADRB2 (interacts with) APOL2",,"0.535942803684281"
"undirected",,"interacts with","POP4 (interacts with) SSBP4","false","interacts with","POP4 (interacts with) SSBP4",,"0.549619225969755"
"undirected",,"interacts with","PBXIP1 (interacts with) PPIB","false","interacts with","PBXIP1 (interacts with) PPIB",,"0.502131936931922"
"undirected",,"interacts with","CCDC115 (interacts with) TPM3","false","interacts with","CCDC115 (interacts with) TPM3",,"0.524093538431018"
"undirected",,"interacts with","PEPD (interacts with) TFEB","false","interacts with","PEPD (interacts with) TFEB",,"0.512785892662905"
"undirected",,"interacts with","BIN2 (interacts with) PAG1","false","interacts with","BIN2 (interacts with) PAG1",,"0.549612667857115"
"undirected",,"interacts with","C1orf174 (interacts with) SH3KBP1","false","interacts with","C1orf174 (interacts with) SH3KBP1",,"0.53593730544596"
"undirected",,"interacts with","GPAA1 (interacts with) MCRIP1","false","interacts with","GPAA1 (interacts with) MCRIP1",,"0.54961167104655"
"undirected",,"interacts with","ADAM8 (interacts with) TMEM30A","false","interacts with","ADAM8 (interacts with) TMEM30A",,"0.549611475777346"
"undirected",,"interacts with","ABHD17A (interacts with) FRMD8","false","interacts with","ABHD17A (interacts with) FRMD8",,"0.535934637972658"
"undirected",,"interacts with","ARHGAP12 (interacts with) UBL4A","false","interacts with","ARHGAP12 (interacts with) UBL4A",,"0.52408801499786"
"undirected",,"interacts with","CERCAM (interacts with) GBA","false","interacts with","CERCAM (interacts with) GBA",,"0.535933631280089"
"undirected",,"interacts with","LINC00528 (interacts with) VAMP7","false","interacts with","LINC00528 (interacts with) VAMP7",,"0.549610658046526"
"undirected",,"interacts with","ABHD17A (interacts with) SEL1L3","false","interacts with","ABHD17A (interacts with) SEL1L3",,"0.549609272162299"
"undirected",,"interacts with","GBA (interacts with) TSN","false","interacts with","GBA (interacts with) TSN",,"0.502123574997666"
"undirected",,"interacts with","INO80E (interacts with) MRRF","false","interacts with","INO80E (interacts with) MRRF",,"0.549608921717215"
"undirected",,"interacts with","BZW1 (interacts with) PPP1R18","false","interacts with","BZW1 (interacts with) PPP1R18",,"0.535933001822781"
"undirected",,"interacts with","PBXIP1 (interacts with) SSBP4","false","interacts with","PBXIP1 (interacts with) SSBP4",,"0.54960847343428"
"undirected",,"interacts with","IFI27L2 (interacts with) VAMP7","false","interacts with","IFI27L2 (interacts with) VAMP7",,"0.54960673635666"
"undirected",,"interacts with","C1orf174 (interacts with) SCP2","false","interacts with","C1orf174 (interacts with) SCP2",,"0.535928822266902"
"undirected",,"interacts with","TPM3 (interacts with) WHRN","false","interacts with","TPM3 (interacts with) WHRN",,"0.549605094859334"
"undirected",,"interacts with","ERP29 (interacts with) OSER1","false","interacts with","ERP29 (interacts with) OSER1",,"0.535928427260333"
"undirected",,"interacts with","HSPA9 (interacts with) OASL","false","interacts with","HSPA9 (interacts with) OASL",,"0.524078480009797"
"undirected",,"interacts with","SH3KBP1 (interacts with) TSN","false","interacts with","SH3KBP1 (interacts with) TSN",,"0.535926697712901"
"undirected",,"interacts with","CD151 (interacts with) CST7","false","interacts with","CD151 (interacts with) CST7",,"0.524075916421421"
"undirected",,"interacts with","S100A6 (interacts with) SNRPC","false","interacts with","S100A6 (interacts with) SNRPC",,"0.549595913294158"
"undirected",,"interacts with","HPS3 (interacts with) PIP5K1C","false","interacts with","HPS3 (interacts with) PIP5K1C",,"0.512771358816502"
"undirected",,"interacts with","LCP1 (interacts with) PDIA6","false","interacts with","LCP1 (interacts with) PDIA6",,"0.549591252606252"
"undirected",,"interacts with","DDOST (interacts with) FRMD8","false","interacts with","DDOST (interacts with) FRMD8",,"0.535920804351878"
"undirected",,"interacts with","CERCAM (interacts with) ELOF1","false","interacts with","CERCAM (interacts with) ELOF1",,"0.549589669772324"
"undirected",,"interacts with","LAMTOR1 (interacts with) TMEM161B-DT","false","interacts with","LAMTOR1 (interacts with) TMEM161B-DT",,"0.535920347307108"
"undirected",,"interacts with","ABHD17A (interacts with) S100A6","false","interacts with","ABHD17A (interacts with) S100A6",,"0.512768295733702"
"undirected",,"interacts with","NKG7 (interacts with) SLC7A6OS","false","interacts with","NKG7 (interacts with) SLC7A6OS",,"0.535917715440615"
"undirected",,"interacts with","HIVEP3 (interacts with) LAMTOR1","false","interacts with","HIVEP3 (interacts with) LAMTOR1",,"0.502110665891769"
"undirected",,"interacts with","GET3 (interacts with) NKRF","false","interacts with","GET3 (interacts with) NKRF",,"0.512763634459461"
"undirected",,"interacts with","PIP5K1C (interacts with) SSBP4","false","interacts with","PIP5K1C (interacts with) SSBP4",,"0.502110242735735"
"undirected",,"interacts with","HSPA9 (interacts with) TWF1","false","interacts with","HSPA9 (interacts with) TWF1",,"0.52406440971565"
"undirected",,"interacts with","OASL (interacts with) POP7","false","interacts with","OASL (interacts with) POP7",,"0.549580926184815"
"undirected",,"interacts with","LTBP4 (interacts with) NKRF","false","interacts with","LTBP4 (interacts with) NKRF",,"0.535914585382961"
"undirected",,"interacts with","GNB1 (interacts with) STOM","false","interacts with","GNB1 (interacts with) STOM",,"0.5021052175208"
"undirected",,"interacts with","CST7 (interacts with) POLR1C","false","interacts with","CST7 (interacts with) POLR1C",,"0.549578278161421"
"undirected",,"interacts with","DUSP12 (interacts with) UBL4A","false","interacts with","DUSP12 (interacts with) UBL4A",,"0.512761318801351"
"undirected",,"interacts with","MARCHF2 (interacts with) SMIM29","false","interacts with","MARCHF2 (interacts with) SMIM29",,"0.502100385091217"
"undirected",,"interacts with","G6PC3 (interacts with) RPS6KA1","false","interacts with","G6PC3 (interacts with) RPS6KA1",,"0.549578205022202"
"undirected",,"interacts with","PDCD5 (interacts with) SRRM1","false","interacts with","PDCD5 (interacts with) SRRM1",,"0.535912149509285"
"undirected",,"interacts with","EFHD2 (interacts with) YY1","false","interacts with","EFHD2 (interacts with) YY1",,"0.524057959094351"
"undirected",,"interacts with","KIAA2013 (interacts with) THBS3","false","interacts with","KIAA2013 (interacts with) THBS3",,"0.549570518568042"
"undirected",,"interacts with","POLR1C (interacts with) SEPTIN7","false","interacts with","POLR1C (interacts with) SEPTIN7",,"0.512758925783896"
"undirected",,"interacts with","PSMB2 (interacts with) TTC38","false","interacts with","PSMB2 (interacts with) TTC38",,"0.524057586067886"
"undirected",,"interacts with","ATXN7L3B (interacts with) LGALS1","false","interacts with","ATXN7L3B (interacts with) LGALS1",,"0.54956573044692"
"undirected",,"interacts with","MSN (interacts with) THAP12","false","interacts with","MSN (interacts with) THAP12",,"0.549565338855377"
"undirected",,"interacts with","APEX1 (interacts with) WHRN","false","interacts with","APEX1 (interacts with) WHRN",,"0.549565151489512"
"undirected",,"interacts with","LCP1 (interacts with) TRIM41","false","interacts with","LCP1 (interacts with) TRIM41",,"0.535904050475681"
"undirected",,"interacts with","AKAP17A (interacts with) LGALS1","false","interacts with","AKAP17A (interacts with) LGALS1",,"0.549565150429295"
"undirected",,"interacts with","CWC15 (interacts with) DMAC2","false","interacts with","CWC15 (interacts with) DMAC2",,"0.549561435033995"
"undirected",,"interacts with","MBP (interacts with) S1PR5","false","interacts with","MBP (interacts with) S1PR5",,"0.524051207653002"
"undirected",,"interacts with","FOXO4 (interacts with) GLMP","false","interacts with","FOXO4 (interacts with) GLMP",,"0.54955668939345"
"undirected",,"interacts with","TANGO2 (interacts with) TOR2A","false","interacts with","TANGO2 (interacts with) TOR2A",,"0.512749065847754"
"undirected",,"interacts with","CD151 (interacts with) INO80E","false","interacts with","CD151 (interacts with) INO80E",,"0.535899505669144"
"undirected",,"interacts with","BZW1 (interacts with) RPS6KA1","false","interacts with","BZW1 (interacts with) RPS6KA1",,"0.524049976425159"
"undirected",,"interacts with","ABHD17A (interacts with) GNAI2","false","interacts with","ABHD17A (interacts with) GNAI2",,"0.549556072537847"
"undirected",,"interacts with","CENPB (interacts with) LAMTOR1","false","interacts with","CENPB (interacts with) LAMTOR1",,"0.549553652486063"
"undirected",,"interacts with","DMAC2 (interacts with) MRRF","false","interacts with","DMAC2 (interacts with) MRRF",,"0.535898511614256"
"undirected",,"interacts with","CMKLR1 (interacts with) CTDSP1","false","interacts with","CMKLR1 (interacts with) CTDSP1",,"0.549553515009287"
"undirected",,"interacts with","ADRB2 (interacts with) DBI","false","interacts with","ADRB2 (interacts with) DBI",,"0.524043272448968"
"undirected",,"interacts with","SMIM29 (interacts with) TRAV13-1","false","interacts with","SMIM29 (interacts with) TRAV13-1",,"0.524042029126068"
"undirected",,"interacts with","CHPF2 (interacts with) PRSS23","false","interacts with","CHPF2 (interacts with) PRSS23",,"0.549552808341352"
"undirected",,"interacts with","POMGNT1 (interacts with) ZBTB8OS","false","interacts with","POMGNT1 (interacts with) ZBTB8OS",,"0.549552008727729"
"undirected",,"interacts with","APEX1 (interacts with) FHL3","false","interacts with","APEX1 (interacts with) FHL3",,"0.512743088830385"
"undirected",,"interacts with","PDIA6 (interacts with) RPN2","false","interacts with","PDIA6 (interacts with) RPN2",,"0.524037380070674"
"undirected",,"interacts with","CWC15 (interacts with) TSPOAP1","false","interacts with","CWC15 (interacts with) TSPOAP1",,"0.52403443988087"
"undirected",,"interacts with","CAP1 (interacts with) SLC16A6","false","interacts with","CAP1 (interacts with) SLC16A6",,"0.535895461085978"
"undirected",,"interacts with","STARD7 (interacts with) TARS1","false","interacts with","STARD7 (interacts with) TARS1",,"0.549546373823235"
"undirected",,"interacts with","MCRIP1 (interacts with) S1PR5","false","interacts with","MCRIP1 (interacts with) S1PR5",,"0.512736266379098"
"undirected",,"interacts with","ADAM8 (interacts with) P2RY10","false","interacts with","ADAM8 (interacts with) P2RY10",,"0.549545369409535"
"undirected",,"interacts with","HNRNPH1 (interacts with) IFI27L2","false","interacts with","HNRNPH1 (interacts with) IFI27L2",,"0.512731376158166"
"undirected",,"interacts with","HENMT1 (interacts with) TOR2A","false","interacts with","HENMT1 (interacts with) TOR2A",,"0.502081974533481"
"undirected",,"interacts with","CHPF2 (interacts with) YY1","false","interacts with","CHPF2 (interacts with) YY1",,"0.524029103684194"
"undirected",,"interacts with","FBXL12 (interacts with) STX17","false","interacts with","FBXL12 (interacts with) STX17",,"0.512730229780539"
"undirected",,"interacts with","PSME1 (interacts with) UBE2N","false","interacts with","PSME1 (interacts with) UBE2N",,"0.524028141125699"
"undirected",,"interacts with","ATXN7L3B (interacts with) PIP5K1C","false","interacts with","ATXN7L3B (interacts with) PIP5K1C",,"0.50208145298582"
"undirected",,"interacts with","GNB1 (interacts with) MTMR12","false","interacts with","GNB1 (interacts with) MTMR12",,"0.535892291277295"
"undirected",,"interacts with","STK17A (interacts with) TARBP1","false","interacts with","STK17A (interacts with) TARBP1",,"0.512729414207919"
"undirected",,"interacts with","ARHGAP12 (interacts with) KIAA2013","false","interacts with","ARHGAP12 (interacts with) KIAA2013",,"0.54953926814704"
"undirected",,"interacts with","PLEK (interacts with) RBM39","false","interacts with","PLEK (interacts with) RBM39",,"0.549537477618121"
"undirected",,"interacts with","FBXL12 (interacts with) TSN","false","interacts with","FBXL12 (interacts with) TSN",,"0.512726770482102"
"undirected",,"interacts with","OASL (interacts with) PPP1R18","false","interacts with","OASL (interacts with) PPP1R18",,"0.502078060175768"
"undirected",,"interacts with","SPRING1 (interacts with) TRIM41","false","interacts with","SPRING1 (interacts with) TRIM41",,"0.524026947689023"
"undirected",,"interacts with","FAM117A (interacts with) PTPN12","false","interacts with","FAM117A (interacts with) PTPN12",,"0.549537226219303"
"undirected",,"interacts with","CST7 (interacts with) TMEM30A","false","interacts with","CST7 (interacts with) TMEM30A",,"0.549535738404506"
"undirected",,"interacts with","ARHGAP12 (interacts with) THBS3","false","interacts with","ARHGAP12 (interacts with) THBS3",,"0.549533106549307"
"undirected",,"interacts with","ERP29 (interacts with) GPAA1","false","interacts with","ERP29 (interacts with) GPAA1",,"0.535881208458599"
"undirected",,"interacts with","LAMP1 (interacts with) UBE2B","false","interacts with","LAMP1 (interacts with) UBE2B",,"0.549532526152052"
"undirected",,"interacts with","B2M (interacts with) PSMC3","false","interacts with","B2M (interacts with) PSMC3",,"0.535880793021648"
"undirected",,"interacts with","ARHGAP12 (interacts with) TANGO2","false","interacts with","ARHGAP12 (interacts with) TANGO2",,"0.549528041987808"
"undirected",,"interacts with","GNAI2 (interacts with) HPS3","false","interacts with","GNAI2 (interacts with) HPS3",,"0.524021171219665"
"undirected",,"interacts with","RTL6 (interacts with) SRI","false","interacts with","RTL6 (interacts with) SRI",,"0.549524198417017"
"undirected",,"interacts with","CCDC115 (interacts with) LAMP1","false","interacts with","CCDC115 (interacts with) LAMP1",,"0.502063917132352"
"undirected",,"interacts with","TARBP1 (interacts with) TMEM161B-DT","false","interacts with","TARBP1 (interacts with) TMEM161B-DT",,"0.502063123344591"
"undirected",,"interacts with","LAMP1 (interacts with) TXN","false","interacts with","LAMP1 (interacts with) TXN",,"0.51271676926777"
"undirected",,"interacts with","PDZD11 (interacts with) THAP11","false","interacts with","PDZD11 (interacts with) THAP11",,"0.524017124933191"
"undirected",,"interacts with","CAP1 (interacts with) LGALS1","false","interacts with","CAP1 (interacts with) LGALS1",,"0.535875044490591"
"undirected",,"interacts with","CST7 (interacts with) SRP14","false","interacts with","CST7 (interacts with) SRP14",,"0.549514342404772"
"undirected",,"interacts with","PPIB (interacts with) UBL4A","false","interacts with","PPIB (interacts with) UBL4A",,"0.535874740289376"
"undirected",,"interacts with","NTNG2 (interacts with) STARD7","false","interacts with","NTNG2 (interacts with) STARD7",,"0.5495040625465"
"undirected",,"interacts with","LINC02481 (interacts with) RHOH","false","interacts with","LINC02481 (interacts with) RHOH",,"0.502058650464416"
"undirected",,"interacts with","RALY (interacts with) SMIM29","false","interacts with","RALY (interacts with) SMIM29",,"0.549504043219597"
"undirected",,"interacts with","MRPS11 (interacts with) TPST2","false","interacts with","MRPS11 (interacts with) TPST2",,"0.535873536003973"
"undirected",,"interacts with","PTPN12 (interacts with) RAB5B","false","interacts with","PTPN12 (interacts with) RAB5B",,"0.502054901733924"
"undirected",,"interacts with","APOL2 (interacts with) ERP29","false","interacts with","APOL2 (interacts with) ERP29",,"0.549503681443897"
"undirected",,"interacts with","CD151 (interacts with) TXN","false","interacts with","CD151 (interacts with) TXN",,"0.535872632044005"
"undirected",,"interacts with","ANXA2 (interacts with) PSMC3","false","interacts with","ANXA2 (interacts with) PSMC3",,"0.52401005013183"
"undirected",,"interacts with","ANXA2 (interacts with) HIVEP3","false","interacts with","ANXA2 (interacts with) HIVEP3",,"0.502052592539311"
"undirected",,"interacts with","DMAC2 (interacts with) LAMP2","false","interacts with","DMAC2 (interacts with) LAMP2",,"0.512706167088161"
"undirected",,"interacts with","LCP1 (interacts with) RBM39","false","interacts with","LCP1 (interacts with) RBM39",,"0.524007287015033"
"undirected",,"interacts with","KIAA2013 (interacts with) LAMP1","false","interacts with","KIAA2013 (interacts with) LAMP1",,"0.535869012753334"
"undirected",,"interacts with","FHL3 (interacts with) S1PR5","false","interacts with","FHL3 (interacts with) S1PR5",,"0.549497855343106"
"undirected",,"interacts with","ANXA6 (interacts with) THAP12","false","interacts with","ANXA6 (interacts with) THAP12",,"0.51270354438955"
"undirected",,"interacts with","RAP2A (interacts with) TMEM161B-DT","false","interacts with","RAP2A (interacts with) TMEM161B-DT",,"0.502051929434586"
"undirected",,"interacts with","ARL4C (interacts with) NKG7","false","interacts with","ARL4C (interacts with) NKG7",,"0.549497843145647"
"undirected",,"interacts with","DMAC2 (interacts with) SEL1L3","false","interacts with","DMAC2 (interacts with) SEL1L3",,"0.524007042741874"
"undirected",,"interacts with","NCR1 (interacts with) PSMC3","false","interacts with","NCR1 (interacts with) PSMC3",,"0.535868486719111"
"undirected",,"interacts with","ARHGAP30 (interacts with) POP4","false","interacts with","ARHGAP30 (interacts with) POP4",,"0.524002581677229"
"undirected",,"interacts with","M6PR (interacts with) TWF1","false","interacts with","M6PR (interacts with) TWF1",,"0.535863709269078"
"undirected",,"interacts with","TM2D1 (interacts with) TTC3","false","interacts with","TM2D1 (interacts with) TTC3",,"0.549493437588833"
"undirected",,"interacts with","DMAC2 (interacts with) TARBP1","false","interacts with","DMAC2 (interacts with) TARBP1",,"0.523997337200004"
"undirected",,"interacts with","ARHGAP30 (interacts with) TPM3","false","interacts with","ARHGAP30 (interacts with) TPM3",,"0.523997107449655"
"undirected",,"interacts with","PSMB2 (interacts with) PSME1","false","interacts with","PSMB2 (interacts with) PSME1",,"0.535863361448216"
"undirected",,"interacts with","ARHGAP12 (interacts with) ELOF1","false","interacts with","ARHGAP12 (interacts with) ELOF1",,"0.535861113204095"
"undirected",,"interacts with","AP2B1 (interacts with) TRIP4","false","interacts with","AP2B1 (interacts with) TRIP4",,"0.535860830983891"
"undirected",,"interacts with","BZW1 (interacts with) FBXL12","false","interacts with","BZW1 (interacts with) FBXL12",,"0.549487054846393"
"undirected",,"interacts with","C1orf174 (interacts with) WHRN","false","interacts with","C1orf174 (interacts with) WHRN",,"0.535859817933551"
